1,375,THE
2,337,
3,256,COVID19
4,238,TO
5,165,OF
6,159,AND
7,145,IN
8,138,A
9,109,COVID
10,100,FOR
11,98,ONTARIO
12,92,NEWS
13,78,NEW
14,77,IS
15,67,ON
16,65,PANDEMIC
17,60,CANADA
18,60,HAVE
19,59,THIS
20,58,HAS
21,57,CASES
22,53,WITH
23,52,I
24,52,TORONTO
25,51,THAT
26,49,AT
27,48,MONTREAL
28,39,OCT
29,38,HEALTH
30,37,DURING
31,36,CORONAVIRUS
32,36,FEATURED
33,36,MY
34,34,FROM
35,34,US
36,33,ARE
37,33,HALLOWEEN
38,33,OUR
39,32,WILL
40,32,YOU
41,31,ALL
42,31,AS
43,30,GLOBAL
44,29,OUT
45,29,WE
46,27,IT
47,27,MORE
48,26,BY
49,25,BE
50,25,LOCKDOWN
51,25,OTTAWA
52,24,2020
53,23,JOHNS
54,22,MILLION
55,22,SO
56,22,TODAY
57,22,WHILE
58,21,BRITISH
59,21,COLUMBIA
60,21,HOPKINS
61,20,INDIA
62,20,MASK
63,20,NUMBER
64,20,YOUR
65,19,HOME
66,19,OR
67,19,SECOND
68,18,AMP
69,18,BUT
70,18,CAN
71,18,DEATHS
72,18,HOW
73,18,OVERALL
74,18,QUEBEC
75,18,VANCOUVER
76,17,USA
77,16,AFTER
78,16,NOW
79,16,OVER
80,16,SOME
81,15,ACCORDING
82,15,DAY
83,15,PEOPLE
84,15,SAFE
85,15,THAN
86,15,WAS
87,15,YORK
88,14,GET
89,14,PRESIDENT
90,14,UP
91,14,WAVE
92,13,ABOUT
93,13,AN
94,13,HAPPY
95,13,ITS
96,13,ME
97,13,NOT
98,13,POSITIVE
99,13,QUARANTINE
100,13,YEAR
101,12,BEEN
102,12,DUE
103,12,HER
104,12,LIKE
105,12,NO
106,12,OCTOBER
107,12,TWO
108,12,VACCINE
109,12,WHICH
110,11,BUSINESS
111,11,EVERYONE
112,11,FIRST
113,11,HERE
114,11,JUST
115,11,MARK
116,11,ONE
117,11,PUBLIC
118,11,THEY
119,11,TOP
120,11,TRUMP
121,11,WHAT
122,11,WORK
123,10,19
124,10,DAYS
125,10,GOOD
126,10,GOVERNMENT
127,10,INCREASED
128,10,MAY
129,10,NEED
130,10,SOCIAL
131,10,STILL
132,10,STUDY
133,10,–
134,9,DONALD
135,9,ENTERTAINMENT
136,9,FRIDAY
137,9,HAD
138,9,LOVE
139,9,MASKS
140,9,MORNING
141,9,NIGHT
142,9,SINCE
143,9,STAY
144,9,SUPPORT
145,9,THROUGH
146,9,VIRUS
147,9,WALK
148,9,WEAR
149,8,2
150,8,6
151,8,CANADIANS
152,8,CARE
153,8,CASE
154,8,DISTANCING
155,8,FALL
156,8,HOURS
157,8,IOSGAMES
158,8,LAST
159,8,MINISTER
160,8,OFFICE
161,8,PARK
162,8,PLAN
163,8,REPORTED
164,8,RESTRICTIONS
165,8,SAID
166,8,SEE
167,8,SMALL
168,8,TESTED
169,8,THE…
170,8,UNIVERSITY
171,8,WEARAMASK
172,8,WEARING
173,8,WHO
174,7,7
175,7,8
176,7,AGAIN
177,7,ANGRYBIRDS
178,7,ANGRYBIRDSTRANSFORMERS
179,7,ANNOUNCED
180,7,BACK
181,7,BEFORE
182,7,BOLLYWOOD
183,7,COUNTRY
184,7,EXPERTS
185,7,GO
186,7,HE
187,7,LITTLE
188,7,MOST
189,7,NEXT
190,7,ONLY
191,7,PLEASE
192,7,SAYS
193,7,SHE
194,7,TAKE
195,7,TALLY
196,7,TIME
197,7,TIMES
198,7,TRANSFORMERS
199,7,TRUMP’S
200,7,WASHINGTON
201,7,WERE
202,7,WHEN
203,6,1
204,6,14
205,6,20
206,6,4
207,6,AM
208,6,AMID
209,6,ANOTHER
210,6,AVOID
211,6,BUSINESSES
212,6,CORONA
213,6,COUNTRY’S
214,6,DEATH
215,6,DIFFERENT
216,6,DO
217,6,FAMILY
218,6,FRESH
219,6,GURMEET
220,6,HALLOWEEN2020
221,6,HARD
222,6,HELP
223,6,HOUSE
224,6,IF
225,6,IMMUNITY
226,6,INDIA’S
227,6,IT’S
228,6,I’M
229,6,KNOW
230,6,LIFE
231,6,LIVE
232,6,MEMBERS
233,6,MODI
234,6,MONTHS
235,6,ONGOING
236,6,OPEN
237,6,PLACE
238,6,POTENTIAL
239,6,PROTECT
240,6,RESEARCH
241,6,SEASON
242,6,SOARED
243,6,SOCIALDISTANCING
244,6,SPREAD
245,6,SURPASSED
246,6,TEST
247,6,TESTS
248,6,THANKS
249,6,THERE
250,6,THURSDAY
251,6,WEEK
252,6,WHY
253,6,WORKFROMHOME
254,6,WORKING
255,6,•
256,5,24
257,5,3
258,5,5
259,5,ALWAYS
260,5,AND…
261,5,ART
262,5,ASIAN
263,5,AVAILABLE
264,5,BC
265,5,BIO
266,5,BRAMPTON
267,5,CAR
268,5,CASELOAD
269,5,CHAT
270,5,COMMUNITY
271,5,COULD
272,5,CUOMO
273,5,DECEPTICONS
274,5,DOWN
275,5,DR
276,5,FACE
277,5,FOUR
278,5,GOING
279,5,GOT
280,5,GRATEFUL
281,5,GREAT
282,5,HERES
283,5,HIS
284,5,INDOOR
285,5,INTO
286,5,KINGSTON
287,5,LESS
288,5,LINK
289,5,LOCAL
290,5,LOOK
291,5,MAKE
292,5,MANY
293,5,MEASURES
294,5,MEDICAL
295,5,NATIONAL
296,5,OFFICIALS
297,5,PATIENTS
298,5,POSTED
299,5,PRIME
300,5,QUEBECERS
301,5,READ
302,5,REALESTATE
303,5,RELEASED
304,5,REPORTS
305,5,RESEARCHERS
306,5,SAFETY
307,5,SELFIE
308,5,THEIR
309,5,THESE
310,5,TOOK
311,5,TV
312,5,UPDATE
313,5,URGED
314,5,VERY
315,5,VIRTUAL
316,5,WHITE
317,5,WORLD
318,5,🎃
319,4,15
320,4,2ND
321,4,5G
322,4,9
323,4,ACTRESS
324,4,ADD
325,4,AGAINST
326,4,AGE
327,4,APPLY
328,4,BAY
329,4,BELIEVE
330,4,BEST
331,4,BIDEN
332,4,BIKE
333,4,BONNERJEE
334,4,BORDER
335,4,BRUNSWICK
336,4,CABBAGETOWN
337,4,CALGARY
338,4,CAMPAIGN
339,4,CANADIAN
340,4,CENTRE
341,4,CHECK
342,4,CHIEF
343,4,CHOUDHARY
344,4,COME
345,4,COMING
346,4,CONDITION
