1,41,OF THE
2,38, TORONTO
3,37, 
4,36,COVID19 CASES
5,33,IN THE
6,33,TORONTO ONTARIO
7,29,NEW COVID19
8,26,TO THE
9,24,FOR THE
10,24,ON THE
11,21,TODAY 
12,20,COVID19 FEATURED
13,18,THE PANDEMIC
14,17,OF COVID19
15,16, THE
16,16,CASES TODAY
17,16,COVID CASES
18,16,NEWS MONTREAL
19,15,BRITISH COLUMBIA
20,14,JOHNS HOPKINS
21,14,NEW COVID
22,14,NEWS 
23,14,NUMBER OF
24,13,SOCIAL DISTANCING
25,13,THE COVID19
26,13,TO SCHOOL
27,12,ACCORDING TO
28,12,COVID19 PANDEMIC
29,12,DURING THE
30,12,HAS BEEN
31,12,IN A
32,12,NO NEW
33,12,THIS IS
34,12,WITH A
35,11,BACK TO
36,11,CORONAVIRUS CASES
37,11,FEATURED HEALTH
38,11,FOR A
39,11,ONTARIO CONFIRMS
40,10, NO
41,10,ANGRYBIRDS TRANSFORMERS
42,10,CASES SEP
43,10,COVID19 
44,10,COVID19 HEALTH
45,10,FEATURED NEWS
46,10,FROM THE
47,10,OF A
48,10,THANK YOU
49,10,TO BE
50,10,TO GET
51,10,WHILE THE
52,9, VANCOUVER
53,9,A MASK
54,9,ANGRYBIRDSTRANSFORMERS ANGRYBIRDS
55,9,COVID19 CASE
56,9,DEATHS HAVE
57,9,FOR COVID19
58,9,GLOBAL CORONAVIRUS
59,9,GLOBAL COVID19
60,9,HAVE INCREASED
61,9,INCREASED TO
62,9,IS THE
63,9,IT WAS
64,9,NEWS CANADA
65,9,OF GLOBAL
66,9,OVERALL NUMBER
67,9,THE DEATHS
68,9,THE WORLD
69,9,TO COVID19
70,8,DUE TO
71,8,OF MY
72,8,THE BUSH
73,8,TO SEE
74,8,VANCOUVER BRITISH
75,8,WALK TODAY
76,8,WE ARE
77,8,WITH THE
78,7,A PANDEMIC
79,7,BY THE
80,7,CANADA COVID19
81,7,CASES HAS
82,7,COVID19 VACCINE
83,7,DURING COVID19
84,7,FROM HOME
85,7,IF YOU
86,7,IN MY
87,7,IN TIMMINS
88,7,IOSGAMES 
89,7,IS A
90,7,MORE THAN
91,7,OF COVID
92,7,OUT OF
93,7,PANDEMIC 
94,7,PRESIDENT DONALD
95,7,RETURN TO
96,7,THE FIRST
97,7,THE JOHNS
98,7,THIS YEAR
99,7,TRANSFORMERS DECEPTICONS
100,7,WE HAVE
101,6, BRAMPTON
102,6, OTTAWA
103,6,A GOOD
104,6,A NEW
105,6,CASES TOP
106,6,COVID BIKE
107,6,COVID WALK
108,6,COVID19 HERES
109,6,COVID19 IN
110,6,COVID19 TORONTO
111,6,DECEPTICONS IOSGAMES
112,6,EVERYONE 
113,6,HAVE A
114,6,HAVE BEEN
115,6,HERES THE
116,6,IN CANADA
117,6,IN INDIA
