1,435, 
2,354,COVID19 FEATURED
3,345,OF THE
4,337,IN THE
5,223, TORONTO
6,220,TO THE
7,205,INDIA NEWS
8,201,TORONTO ONTARIO
9,187,SOCIAL DISTANCING
10,186,COVID19 CASES
11,170,FOR THE
12,168,OF COVID19
13,160,FEATURED INDIA
14,157,ON THE
15,150,THE PANDEMIC
16,147,THE COVID19
17,145,DUE TO
18,139,COVID19 
19,131,NEW DELHI
20,130,COVID19 PANDEMIC
21,128,TO BE
22,128,WITH THE
23,125,NEW COVID19
24,121,WE ARE
25,112,FEATURED NEWS
26,100, THE
27,100,TODAY 
28,98,AT THE
29,98,BRITISH COLUMBIA
30,97,FOR A
31,94,DURING THE
32,94,IN A
33,92,WILL BE
34,90,HAS BEEN
35,90,NEWS 
36,85,FEATURED HEALTH
37,84,WITH A
38,78,TO COVID19
39,77,TO GET
40,74,A PANDEMIC
41,73,IS A
42,73,THIS IS
43,72,AND THE
44,72,BOLLYWOOD ENTERTAINMENT
45,72,THE CORONAVIRUS
46,71,FOR COVID19
47,70,FROM THE
48,70,HAVE BEEN
49,69,HAVE A
50,69,IN TIMMINS
51,68,THANK YOU
52,67,TO HELP
53,65,COVID CASES
54,64,NEWS MONTREAL
55,64,ONE OF
56,63,COVID WALK
57,63,NO NEW
58,63,NUMBER OF
59,62,BACK TO
60,60,THIS YEAR
61,59,WALK TODAY
62,58,COVID 19
63,58,FROM HOME
64,58,OF A
65,57,COVID19 ENTERTAINMENT
66,57,NEW COVID
67,56,AND I
68,56,IT WAS
69,56,JOHNS HOPKINS
70,56,TO SEE
71,55,OF OUR
72,55,THE NEW
73,54,CASES TODAY
74,54,DURING COVID19
75,54,IS THE
76,54,WE HAVE
77,53,ALL THE
78,53,HERES THE
79,53,NEW YORK
80,53,THE DAY
81,51,COVID19 HERES
82,51,OF COVID
83,51,SITUATION IN
84,51,THE FIRST
85,50,ACCORDING TO
86,50,BOLLYWOOD COVID19
87,50,ENTERTAINMENT HEALTH
88,50,THE COVID
89,50,THE SITUATION
90,50,TIMMINS TODAY
91,50,TO COVID
92,49, OTTAWA
93,49,CORONAVIRUS PANDEMIC
94,49,COVID19 HEALTH
95,49,I AM
96,49,I WAS
97,49,IF YOU
98,48,THE WORLD
99,48,WANT TO
100,47, VANCOUVER
101,47,OTTAWA ONTARIO
102,47,VANCOUVER BRITISH
103,46,OF MY
104,45,A NEW
105,44,IT IS
106,44,POSITIVE FOR
107,44,THIS PANDEMIC
108,43,A LITTLE
109,43,DURING THIS
110,43,OUT OF
111,43,PANDEMIC AND
112,43,TO WORK
113,42,A GREAT
114,42,CASES OF
115,42,COVID 
116,42,MORE THAN
117,42,NEW CASES
118,42,THANKS TO
119,42,TIME TO
120,42,TO HAVE
121,41,AS THE
122,41,CANADA COVID19
123,41,CORONAVIRUS CASES
124,41,GOING TO
125,41,I HAVE
126,40, I
127,40,A MASK
128,40,NEED TO
129,40,TO A
130,40,YOU CAN
131,39,HEALTH INDIA
132,39,THE LAST
133,39,THERE IS
134,39,TO MAKE
135,39,WHILE THE
136,38,ABLE TO
137,37,AS A
138,37,BE A
139,37,BY THE
140,37,GLOBAL COVID19
141,37,I HAD
142,37,PANDEMIC 
143,37,TO MY
144,36, BRAMPTON
145,36, WE
146,36,COVID19 CASE
147,36,COVID19 CORONAVIRUS
148,36,IN INDIA
149,36,ON A
150,36,ONTARIO CONFIRMS
151,36,TESTED POSITIVE
152,36,WE WILL
153,35,FOR MY
154,35,IN CANADA
155,35,ON MY
156,34,AND A
157,34,BRAMPTON ONTARIO
158,34,CHECK OUT
159,34,ONTARIO REPORTS
160,34,SINCE THE
161,34,TO GO
162,33,A FEW
163,33,AS WE
164,33,THAT THE
165,33,THE LOCKDOWN
166,33,TO ALL
167,33,WITH MY
168,32, NO
169,32,A LOT
170,32,AND WE
171,32,COVID19 VACCINE
172,32,ESSENTIAL WORKER
173,32,GLOBAL CORONAVIRUS
174,32,HAD TO
175,32,UP TO
176,31,AMID THE
177,31,ANGRYBIRDS TRANSFORMERS
178,31,COVID19 POSITIVE
179,31,DURING A
180,31,FOR OUR
181,31,HAND SANITIZER
182,31,OF GLOBAL
183,31,WEAR A
184,31,WORKER OF
185,30,AT HOME
186,30,BECAUSE OF
187,30,DEATHS HAVE
188,30,HEALTH NEWS
189,30,IN MY
190,30,IN OUR
191,30,OVERALL NUMBER
192,30,THE DEATHS
193,30,WORKING FROM
194,29,AT A
195,29,BUT I
196,29,FIRST TIME
197,29,IN ONTARIO
198,29,IN PLACE
199,29,THE MOST
200,29,TO KEEP
201,29,TO REOPEN
202,29,YOU TO
203,28,BACK IN
204,28,DURING COVID
205,28,HAVE TO
206,28,OF THIS
207,28,PANDEMIC HAS
208,28,THE ONGOING
209,28,THE US
210,27,ANGRYBIRDSTRANSFORMERS ANGRYBIRDS
211,27,BEEN A
212,27,CORONAVIRUS COVID19
213,27,COVID19 AND
214,27,DISTANCING AND
215,27,IOSGAMES 
216,27,NEW DELHI\xa0
217,27,PART OF
218,27,SO I
219,27,TO OUR
220,27,WE CAN
221,26,A BLESSED
222,26,BEFORE THE
223,26,BEYOND LOCAL
224,26,CASES IN
225,26,CITY OF
226,26,EVERYONE 
227,26,LOCKDOWN AND
228,26,NEWS COVID19
229,26,ON FRIDAY
230,26,ON MONDAY
231,26,ON TUESDAY
232,26,PRESIDENT DONALD
233,26,SOCIAL MEDIA
234,26,THE COUNTRY
235,26,THE TIME
236,26,WITH COVID19
237,25, FLATTENTHECURVE
238,25,AND IT
239,25,BEPROUD POSITIVEVIBES
240,25,BESTRONG BEPROUD
241,25,BLESSED DAY
242,25,COVID19 HAS
243,25,FLATTENTHECURVE TEAMGOGETTERS
244,25,IN THIS
245,25,MOTIVATIONAL POST
246,25,OVER THE
247,25,POSITIVEMINDSET SIMPLEREMINDERS
248,25,SELFMOTIVATION POSITIVEMINDSET
249,25,SIMPLEREMINDERS BESTRONG
250,25,TEAMGOGETTERS SELFMOTIVATION
251,25,THE CITY
252,25,THIS COVID19
253,25,TODAYS MOTIVATIONAL
254,25,WORK FROM
255,24,A BIT
256,24,COVID19 IN
257,24,FOR YOUR
258,24,HOW TO
259,24,NEWS USA
260,24,PRIME MINISTER
261,24,SAID THAT
262,24,SO MUCH
