1,78,COVID19 FEATURED
2,60,OF THE
3,59,IN THE
4,52,INDIA NEWS
5,45,FEATURED INDIA
6,38, 
7,38,SOCIAL DISTANCING
8,37,THE PANDEMIC
9,34,TO THE
10,33,NEW DELHI
11,30, TORONTO
12,30,TORONTO ONTARIO
13,29,OF COVID19
14,28,DUE TO
15,28,WITH THE
16,27,COVID19 
17,27,FOR THE
18,27,TO BE
19,25,COVID19 CASES
20,25,FEATURED NEWS
21,23,WE ARE
22,23,WILL BE
23,21,AND THE
24,21,BOLLYWOOD ENTERTAINMENT
25,21,ON THE
26,21,THE COVID19
27,20,A PANDEMIC
28,20,COVID19 PANDEMIC
29,20,HAS BEEN
30,20,TO GET
31,18,DURING THE
32,18,IN A
33,18,NEW COVID19
34,18,WITH A
35,17,FROM THE
36,17,IN TIMMINS
37,16,ALL THE
38,16,PANDEMIC AND
39,16,THE DAY
40,15,IF YOU
41,14,AND I
42,14,BACK TO
43,14,IS A
44,13,AT THE
45,13,COVID 19
46,13,COVID19 HERES
47,13,FOR A
48,13,HAVE BEEN
49,13,IN ONTARIO
50,13,TO COVID19
51,13,TO HELP
52,12, THE
53,12,AS THE
54,12,HERES THE
55,12,IN INDIA
56,12,IS THE
57,12,NEW DELHI\xa0
58,12,OF A
59,12,SITUATION IN
60,12,THE SITUATION
61,12,THIS IS
62,12,TIMMINS TODAY
63,11, I
64,11,DELHI \xa0THE
65,11,FEATURED HEALTH
66,11,IT WAS
67,11,NO NEW
68,11,THE FIRST
69,11,TO REOPEN
70,11,TODAY 
71,11,WANT TO
72,10,BECAUSE OF
73,10,BEEN A
74,10,BRITISH COLUMBIA
75,10,CASES OF
76,10,HAVE A
77,10,I AM
78,10,THE COVID
79,10,THE LOCKDOWN
80,10,THERE IS
81,10,THIS PANDEMIC
82,10,THIS YEAR
83,10,TIME TO
84,10,TO WORK
85,9,AND A
86,9,AND WE
87,9,GOING TO
88,9,HAND SANITIZER
89,9,IT IS
90,9,NEWS COVID19
91,9,OF MY
92,9,ONTARIO TODAY
93,9,POSITIVE FOR
94,9,THANK YOU
95,9,THE NEW
96,9,TO GO
97,9,TO SEE
98,9,WITH MY
99,8,A FEW
100,8,A GREAT
101,8,A LITTLE
102,8,A LOT
103,8,A NEW
104,8,ABLE TO
105,8,AMID THE
106,8,AND IT
107,8,COVID19 COVID19
108,8,CRICKET FEATURED
109,8,ESSENTIAL WORKER
110,8,FILL OUT
111,8,FROM HOME
112,8,I HAVE
113,8,I WILL
114,8,LAST WEEK
115,8,MORE THAN
116,8,NEED TO
117,8,NEW YORK
118,8,OF COVID
119,8,ONE OF
120,8,SINCE THE
121,8,TESTED POSITIVE
122,8,THE MOST
123,8,THE WORLD
124,8,TIME OF
125,8,TO ALL
126,8,WE HAD
127,8,WORKER OF
128,7,AFTER A
129,7,BE A
130,7,BE THE
131,7,BEFORE THE
132,7,BOLLYWOOD COVID19
133,7,CASES TODAY
134,7,CONFIRMED IN
135,7,CONTINUE TO
136,7,COVID19 CRICKET
137,7,COVID19 ENTERTAINMENT
138,7,DURING THIS
139,7,GET A
140,7,HAVE TO
141,7,HEALTH INDIA
142,7,HOW TO
143,7,I HAD
144,7,IN PLACE
145,7,IS OPEN
146,7,NEW CASES
147,7,NEW COVID
148,7,NEWS 
149,7,NEWS COVID
150,7,NEWS USA
151,7,ON SUNDAY
152,7,REPORTED IN
153,7,SAID THAT
154,7,THANKS TO
155,7,THE CORONAVIRUS
156,7,THE TIME
157,7,TO HAVE
158,7,UP WITH
159,7,WE CAN
160,6, BRAMPTON
161,6,A DAY
162,6,AS A
163,6,BACK IN
164,6,BRAMPTON ONTARIO
165,6,CORONAVIRUS PANDEMIC
166,6,COVID CASES
167,6,COVID19 CORONAVIRUS
168,6,DURING A
169,6,END OF
170,6,ENTERTAINMENT HEALTH
171,6,FEATURED ONTARIO
172,6,FIND OUT
173,6,HAD TO
174,6,I KNOW
175,6,IT HAS
176,6,ME 
177,6,NOVEL CORONAVIRUS
178,6,OF HEALTH
179,6,ON A
180,6,ON THURSDAY
181,6,ONTARIO REPORTS
182,6,OUT OF
183,6,PANDEMIC 
184,6,PART OF
185,6,READY FOR
186,6,THAT THE
187,6,THE ANNEX
188,6,THE WAY
189,6,TO KEEP
190,6,TO MY
191,6,WE WERE
192,6,WHAT A
193,6,WHEN YOU
194,6,WOULD BE
195,6,YOU TO
196,5, VANCOUVER
197,5,A BIT
198,5,A GOOD
199,5,ABOUT THE
200,5,ALL OF
201,5,AND MORE
202,5,ARE OPEN
203,5,ARE STILL
204,5,AS WE
205,5,AT HOME
206,5,BECAUSE I
207,5,BUSINESSES AND
208,5,BUT I
209,5,CANADA COVID19
210,5,CASES CONFIRMED
211,5,CASES REPORTED
212,5,CHECK OUT
213,5,COVID AND
214,5,COVID WALK
215,5,COVID19 AND
216,5,COVID19 DELHI
217,5,COVID19 POSITIVE
218,5,DELHI FEATURED
219,5,DISTANCING AND
220,5,FIRST TIME
221,5,FOR COVID19
222,5,FOR MY
223,5,GOING ON
224,5,GOOD MORNING
225,5,HAD A
226,5,HAPPY TO
227,5,HARD TO
228,5,I GOT
229,5,I WAS
230,5,I WENT
231,5,IN MY
232,5,IN OUR
233,5,IN THE…
234,5,IN THIS
235,5,LIKE TO
236,5,MEDICAL OFFICER
237,5,MY FIRST
238,5,NEW NORMAL
239,5,OF OUR
240,5,OF SOCIAL
241,5,OFFICER OF
242,5,ONTARIO GOVERNMENT
243,5,OPEN AGAIN
244,5,OUT THE
245,5,PANDEMIC HAS
246,5,PANDEMIC I
247,5,PEOPLE IN
248,5,PUBLIC HEALTH
249,5,STAYHOME COVID19
250,5,THE BEST
251,5,THE END
252,5,THE GOVERNMENT
253,5,THE ONTARIO
254,5,THIS COVID
255,5,THIS WEEKEND
256,5,TO FIND
257,5,TO KNOW
258,5,TO OUR
259,5,TO TAKE
260,5,TWO MONTHS
261,5,UP TO
262,5,VANCOUVER BRITISH
263,5,WALK TODAY
264,5,WAS A
265,5,WITH ALL
266,5,WITH COVID19
267,5,WITH OUR
268,5,WORKING ON
269,5,YOU HAVE
270,5,YOU NEED
271,5,YOU WANT
272,4, COVID19
273,4, MUSIC
274,4, WE
275,4,2020SUCKS 
276,4,ABOUT COVID19
277,4,AFTER THE
278,4,AGAINST COVID19
279,4,AND COVID
280,4,AND HOW
281,4,AND OTHER
282,4,AND SERVICES
283,4,ANNOUNCED THAT
284,4,ARE NOT
285,4,ARE NOW
286,4,ARE THE
287,4,AT LEAST
288,4,AVAILABLE FOR
289,4,BE ABLE
290,4,BEYOND LOCAL
291,4,BUSINESS COVID19
292,4,BUT THE
293,4,CANADA DAY
294,4,CARNYSTORIES HAMONT
295,4,CHIEF MINISTER
296,4,COVID HAIR
297,4,COVID19 CASE
