1,36,COVID19 CASES
2,33, 
3,31,IN THE
4,30,COVID19 FEATURED
5,30,TO THE
6,29,NEWS MONTREAL
7,29,OF THE
8,26,TORONTO ONTARIO
9,25, TORONTO
10,24,FEATURED NEWS
11,21,BRITISH COLUMBIA
12,21,JOHNS HOPKINS
13,20,NEW COVID19
14,19,NEWS 
15,19,NUMBER OF
16,16,OF COVID19
17,15,ACCORDING TO
18,15,THE COVID19
19,14,COVID19 
20,13,CORONAVIRUS CASES
21,13,COVID19 PANDEMIC
22,13,FOR COVID19
23,13,GLOBAL CORONAVIRUS
24,13,GLOBAL COVID19
25,13,NEW YORK
26,13,WHILE THE
27,12, THE
28,12,AT THE
29,12,DEATHS HAVE
30,12,DURING THE
31,12,IN A
32,12,OF GLOBAL
33,12,OVERALL NUMBER
34,12,THE DEATHS
35,12,THE PANDEMIC
36,12,TODAY 
37,11,DUE TO
38,11,FOR THE
39,11,THE OVERALL
40,11,VANCOUVER BRITISH
41,10, OTTAWA
42,10, VANCOUVER
43,10,IN CANADA
44,10,MORE THAN
45,10,OTTAWA ONTARIO
46,10,THE JOHNS
47,9,A MASK
48,9,CANADA COVID19
49,9,COVID WALK
50,9,THE CORONAVIRUS
51,8, NO
52,8,A NEW
53,8,CASES HAS
54,8,CASES OCT
55,8,HOPKINS THE
56,8,INDIA NEWS
57,8,IOSGAMES 
58,8,MILLION WHILE
59,8,NO NEW
60,8,ON THE
61,8,PRESIDENT DONALD
62,8,THIS YEAR
63,8,TO MORE
64,8,WALK TODAY
65,7,ANGRYBIRDS TRANSFORMERS
66,7,ANGRYBIRDSTRANSFORMERS ANGRYBIRDS
67,7,CANADA ONTARIO
68,7,CASES TOP
69,7,COVID 19
70,7,HOPKINS UNIVERSITY
71,7,SOCIAL DISTANCING
72,7,THE US
73,7,WEAR A
74,7,WITH A
75,7,YORK OCT
76,6,A PANDEMIC
77,6,BOLLYWOOD ENTERTAINMENT
78,6,CORONAVIRUS PANDEMIC
79,6,COVID 
80,6,COVID19 HEALTH
81,6,COVID19 NEWS
82,6,COVID19 WAVE
83,6,HAVE BEEN
84,6,HAVE SOARED
85,6,INCREASED TO
86,6,OTTAWA OCT
87,6,OUT OF
88,6,POSITIVE FOR
89,6,SECOND COVID19
90,6,SECOND WAVE
91,6,SOARED TO
92,6,STAY SAFE
93,6,THE COUNTRY’S
94,6,TO BE
95,6,TO PROTECT
96,6,US PRESIDENT
97,6,WILL BE
98,5,A LITTLE
99,5,ALL THE
100,5,AT A
101,5,BUSINESS REALESTATE
102,5,BY THE
103,5,CANADA FEATURED
104,5,DONALD TRUMP
105,5,DURING COVID
106,5,DURING COVID19
107,5,FOR A
108,5,FOR OUR
109,5,FROM HOME
110,5,LINK IN
111,5,MILLION MARK
112,5,NEED TO
113,5,OF COVID
114,5,ONE OF
115,5,PRIME MINISTER
116,5,PUBLIC HEALTH
117,5,THE COVID
118,5,THE MOST
119,5,THE NEW
120,5,THE SECOND
121,5,THE VIRUS
122,5,THIS IS
