1,37,COVID19 FEATURED
2,34,IN THE
3,26,INDIA NEWS
4,23,OF THE
5,20, TORONTO
6,17,NEW DELHI
7,16,FEATURED HEALTH
8,16,TORONTO ONTARIO
9,15,FEATURED INDIA
10,15,TO THE
11,14,OF COVID19
12,14,THE COVID19
13,13,COVID19 
14,13,COVID19 PANDEMIC
15,12,COVID19 ENTERTAINMENT
16,12,DUE TO
17,12,HEALTH INDIA
18,11,THE CORONAVIRUS
19,11,TO BE
20,11,TO COVID19
21,10, 
22,10,CORONAVIRUS PANDEMIC
23,10,ENTERTAINMENT HEALTH
24,9,BOLLYWOOD COVID19
25,8,BRITISH COLUMBIA
26,8,CORONA VIRUS
27,8,WANT TO
28,7, VANCOUVER
29,7,FOR THE
30,7,FROM THE
31,7,ON THE
32,7,THE ONGOING
33,7,UP TO
34,7,WITH THE
35,6, LONGUEUIL
36,6, OTTAWA
37,6,AND THE
38,6,ARE YOU
39,6,COVID19 CORONAVIRUS
40,6,DURING THE
41,6,FEATURED NEWS
42,6,HAVE BEEN
43,6,IF YOU
44,6,LONGUEUIL QUEBEC
45,6,OF CORONA
46,6,OTTAWA ONTARIO
47,6,THANK YOU
48,6,VANCOUVER BRITISH
49,6,WE ARE
50,5,A LOT
51,5,AT HOME
52,5,BY THE
53,5,COVID 19
54,5,IN INDIA
55,5,IN TIMMINS
56,5,IS A
57,5,ON A
58,5,THE CORONA
59,5,TO HELP
60,5,YOU WANT
61,4, BRAMPTON
62,4,A CORONA
63,4,ABOUT THE
64,4,AS A
65,4,AS THE
66,4,BRAMPTON ONTARIO
67,4,CANADA 
68,4,CITY OF
69,4,CORONA 
70,4,COVID19 CASES
71,4,DURING COVID19
72,4,DURING THIS
73,4,ESSENTIAL WORKER
74,4,FROM MY
75,4,HAS BEEN
76,4,HEALTH MINISTRY
77,4,IN OUR
78,4,IN THIS
79,4,NOVEL CORONAVIRUS
80,4,OF A
81,4,ON COVID19
82,4,ON OUR
83,4,ON SUNDAY
84,4,ONE OF
85,4,OUT OF
86,4,POSITIVE FOR
87,4,STAY SAFE
88,4,THE COUNTRY
89,4,THE DAY
90,4,THE NEW
91,4,TO HAVE
92,4,TO MAKE
93,4,TO SEE
94,4,TO THANK
95,4,TORONTO 
96,4,WORKER OF
97,4,WOULD LIKE
98,4,YOU ARE
99,4,YOU CAN
100,3, COVID
101,3, WEST
102,3, WINNIPEG
103,3,A CAR
104,3,A LITTLE
105,3,A NEW
106,3,ACCORDING TO
107,3,AMID THE
108,3,AND I
109,3,AND LIGHTS
110,3,AND NOW
111,3,ARE IN
112,3,ARE NOT
113,3,AS WELL
114,3,AT THE
115,3,BUT I
116,3,CAN BE
117,3,CORONA CORONAVIRUS
118,3,CORONAVIRUS AND
119,3,CORONAVIRUS COVID19
120,3,CORONAVIRUS THE
121,3,COVID COVID19
122,3,COVID19 COVID19
123,3,COVID19 CRISIS
124,3,COVID19 HERES
125,3,COVID19 IN
126,3,COVID19 IS
127,3,DAYS IN
128,3,DELHI THE
129,3,DELHI \xa0THE
130,3,END VANCOUVER
131,3,FAMILY MEMBERS
132,3,FIGHTING THE
133,3,FOR A
134,3,FOR COVID19
135,3,FOR MY
136,3,FOR SOME
137,3,FOR YOU
138,3,FROM COVID19
139,3,FUCK CORONA
140,3,GOING TO
141,3,GOOD THING
142,3,HAS BECOME
143,3,HAVE A
144,3,HEALTH NEWS
145,3,HERES THE
146,3,HOW TO
147,3,I WAS
148,3,I WOULD
149,3,IN A
150,3,IN AND
151,3,IN COVID19
152,3,IN NEW
153,3,IN RESPONSE
154,3,IN YOUR
155,3,IS THE
156,3,IS TO
157,3,IT IS
158,3,JUST WANT
159,3,JUSTIN TRUDEAU
160,3,LIGHTS UP
161,3,LIKE TO
162,3,LOST TWO
163,3,MEMBERS TO
164,3,NEW COVID19
165,3,NEW YORK
166,3,NEWS INDIA
167,3,NUMBER OF
168,3,OF BRAMPTON
169,3,OF OUR
170,3,ON APRIL
171,3,ON WEDNESDAY
172,3,ONGOING CORONAVIRUS
173,3,ONGOING COVID19
174,3,PANDEMIC 
175,3,PART OF
176,3,PEOPLE IN
177,3,POST COVID19
178,3,PRIME MINISTER
179,3,QUARANTINE SELFISOLATION
180,3,RESPONDED TO
181,3,RESPONSE TO
182,3,SAFE AND
183,3,SITUATION IN
184,3,SOCIAL DISTANCING
185,3,STAYING HOME
186,3,SWITCHES OFF
187,3,THAT THE
188,3,THE BEST
189,3,THE COVID
190,3,THE FEDERAL
191,3,THE GOOD
192,3,THE MOST
193,3,THE NOVEL
194,3,THE ONLY
195,3,THE OTHER
196,3,THE SITUATION
197,3,THE TIME
198,3,THE WORLD
199,3,THIS IS
200,3,THOUSANDS OF
201,3,TIME IN
202,3,TIME OF
203,3,TIME TO
204,3,TIMMINS AREA
205,3,TIMMINS TODAY
206,3,TO DO
207,3,TO FIGHT
208,3,TO GIVE
209,3,TO OUR
210,3,TODAY IS
211,3,TORONTO C•A•N•A•D•A
212,3,TWO FAMILY
213,3,WE NEED
214,3,WEST END
215,3,WHEN THE
216,3,WILL BE
217,3,WINNIPEG MANITOBA
218,3,WITH CORONAVIRUS
219,2, BUT
220,2, BYRON
221,2, CORONA
222,2, GET
223,2, I
224,2, KITSILANO
225,2, MISSISSAUGA
226,2, PICKERING
227,2, RIVERVIEW
228,2, UNTAPPD
229,2, VIEW
230,2, WHITEHORSE
231,2, WINDSOR
232,2,1 IS
233,2,2020 –
234,2,A GREAT
235,2,A MONTH
236,2,A NIGHT
237,2,A PANDEMIC
238,2,A PROBLEM
239,2,A TIME
240,2,ABLE TO
241,2,ABOUT A
242,2,ABOUT COVID
243,2,ACROSS THE
244,2,AFFECTED BY
245,2,AFTER CORONAVIRUS
246,2,AFTER GOA
247,2,AGAINST COVID19
248,2,AGE OF
249,2,AGENCY CENTRE…
250,2,AHMED HAS
251,2,AIRPORT FOR
252,2,ALL THE
253,2,AMONG THE
254,2,AN UNPRECEDENTED
255,2,AND ANXIETY
256,2,AND COVID
257,2,AND EVENTS
258,2,AND MAKE
259,2,AND MY
260,2,AND OTHERS
261,2,AND RESPONDED
262,2,AND THIS
263,2,AND WORSTHIT
264,2,ANITA RAAJ
265,2,AS LONG
266,2,AS THERE
267,2,AS WE
268,2,AS YOU
269,2,AT A
270,2,AT LEAST
271,2,BACKYARD GARDEN
272,2,BE A
273,2,BE DOING
274,2,BE THE
275,2,BEAUTIFUL DAY
276,2,BECOME A
277,2,BECOMING THE
278,2,BEFORE CORONA
279,2,BEFORE THE
280,2,BEST OF
281,2,BOLLYWOOD ENTERTAINMENT
282,2,BOLLYWOOD STARS
283,2,BRAMPTON ON
284,2,BUREAU SLEUTHS
285,2,BUT WE
286,2,BY BREAKING
287,2,BY COVID19
288,2,BY GRUPOMODELOMX
289,2,BY NOW
290,2,BY VERSASTUDIOS
291,2,BYRON BAY
292,2,B’TOWN SWITCHES
293,2,CALL TO
294,2,CANDLES LAMPS
295,2,CARE OF
296,2,CASES AND
297,2,CASES IN
298,2,CASH STRAPPED
299,2,CATS IN
