1,1281, 
2,1180,FIGHTING STIGMA
3,941,IN THE
4,882,OF THE
5,633,SOCIAL DISTANCING
6,551,THE PANDEMIC
7,519,TO THE
8,514,FOR THE
9,443,NEW YORK
10,436, THE
11,404,ON THE
12,388,TO BE
13,358,DUE TO
14,356,OF COVID19
15,324,AT THE
16,299, NROOM
17,299,IN A
18,299,NROOM —
19,276,A MASK
20,276,FROM HOME
21,273,COVID19 
22,272,WE ARE
23,265,NORTHERN IRELAND
24,260,A PANDEMIC
25,253,WEAR A
26,251,FOR A
27,250,FROM THE
28,247,WITH THE
29,235,VIEW ARTICLE
30,234,AND THE
31,232,THIS IS
32,230,VÍA NYTIMES
33,225,THE CORONAVIRUS
34,224,WILL BE
35,217,STIGMA —
36,216,IN IRELAND
37,214,PUBLIC HEALTH
38,212,HAVE BEEN
39,212,STIGMA CORONAVIRUS
40,210,HAS BEEN
41,209,IS A
42,205,DURING THE
43,203, CORONA
44,203,TO GET
45,199,BACK TO
46,193,IF YOU
47,183,THIS PANDEMIC
48,177,HAVE A
49,177,THANK YOU
50,175, NEW
51,172,POSTED A
52,171,JUST POSTED
53,170,IT WAS
54,169,COVID19 CASES
55,169,OF HEALTH
56,168,PANDEMIC 
57,168,THE COVID19
58,165,DEPARTMENT OF
59,163,CORONAVIRUS CASES
60,163,WITH A
61,162,OF A
62,162,ONE OF
63,161,THE FIRST
64,159,TO SEE
65,158,COVID19 UPDATE
66,156,COVID19 PANDEMIC
67,155,BY THE
68,155,THE WORLD
69,154,STIGMA 
70,150,UPDATE 
71,148,THIS YEAR
72,147,ALL THE
73,147,WE HAVE
74,146,WORKING FROM
75,143,A PHOTO
76,142,NUMBER OF
77,142,PHOTO 
78,140,AS A
79,136,OF COVID
80,133, —
81,133,FOR COVID19
82,133,THE NEW
83,132,SINCE THE
84,131, QUARANTINE
85,130,AND I
86,130,I HAVE
87,128,DRINKING A
88,128,TO COVID19
89,127,COVID 19
90,127,IN NORTHERN
91,126,NEED TO
92,125,I AM
93,125,UNITED KINGDOM
94,124,IS THE
95,122,OUT OF
96,121,COVID 
97,121,COVID19 TESTING
98,120,CORONAVIRUS PANDEMIC
99,118,THE COVID
100,117,A NEW
101,117,CORONA CALIFORNIA
102,117,IT IS
103,117,NEW CASES
104,115, DRINKING
105,115,DURING A
106,115,I WAS
107,115,THE DEPARTMENT
108,114,BECAUSE OF
109,114,OF MY
110,113,IN MY
111,113,ON A
112,113,THE LAST
113,112,TO A
114,111,MORE THAN
115,110,LANE CLOSED
116,110,TO COVID
117,108,ABLE TO
118,108,HAVE TO
119,108,THAT THE
120,108,WORK FROM
121,106,FIRST TIME
122,106,IN THIS
123,106,LABOR DAY
124,106,OF OUR
125,106,YORK NEW
126,105,LOS ANGELES
127,105,WEARAMASK 
128,105,YOU HAVE
129,104,AND A
130,104,LOCKDOWN 
131,104,THE VIRUS
132,104,TO GO
133,103,CASES OF
134,103,DURING THIS
135,103,PANDEMIC AND
136,103,TO HAVE
137,102, I
138,102,NOLA 2020
139,102,QUARANTINE NOLA
140,101,POSITIVE FOR
141,101,THE BEST
142,100,YOU TO
143,98,TO WEAR
144,98,YOU CAN
145,97,STAYHOMESAVELIVES STAYHOMESTAYSAFE
146,95,A GREAT
147,94,A LITTLE
148,94,TO MAKE
149,93,CASES IN
150,93,COVID19 IN
151,93,TO DO
152,93,TO WORK
153,93,WE CAN
154,92,ATX AUSTIN
155,92,AUSTIN ALL512
156,92,BEEN A
157,92,GOING TO
158,91,HAD A
159,90,AREA TRAFFIC
160,90,IN OVERALL
161,90,OVERALL PIEDMONT
162,90,PIEDMONT AREA
163,90,THE HEALTH
164,90,WAS A
165,89, SAN
166,89,HEALTH MINISTER
167,89,TO HELP
168,88,BACK IN
169,88,CHIEF MEDICAL
170,88,HOW TO
171,88,THE LOCKDOWN
172,88,WITH MY
173,87,AT HOME
174,87,WANT TO
175,86,AS THE
176,86,LEFT LANE
177,85,PANDEMIC HAS
178,85,UP TO
179,84,A LOT
180,83,CORONAVIRUS IN
181,82,BE A
182,81,DURING COVID
183,81,TIME TO
184,80,DURING COVID19
185,80,TRAFFIC HTTPSTCOFWT2JWREVT
186,79, WE
