1,2826, 
2,1783,IN THE
3,1545,OF THE
4,1398,FIGHTING STIGMA
5,1219,SOCIAL DISTANCING
6,977,TO THE
7,918,THE PANDEMIC
8,890,FOR THE
9,789,ON THE
10,729,TO BE
11,715,DUE TO
12,649,AT THE
13,590,WE ARE
14,549, THE
15,540,WITH THE
16,517,NEW YORK
17,501,OF COVID19
18,486,IN A
19,461,AND THE
20,459,FOR A
21,450,BECOME A
22,444,FACE SHIELDS
23,440,A MASK
24,436,TO GET
25,435,THE CORONAVIRUS
26,431,COVID19 
27,427,DURING THE
28,426,A HERO
29,426,HAVE BEEN
30,426,SHIELDS AND
31,423,HERO 
32,422,AND BECOME
33,420,BOTTLES INTO
34,420,EMPTY SODA
35,420,INTO FACE
36,420,SODA BOTTLES
37,419,HAS BEEN
38,419,THIS PANDEMIC
39,416,A PANDEMIC
40,416,ONE OF
41,415,THIS IS
42,411,IS A
43,406,FROM HOME
44,396,FROM THE
45,394,WILL BE
46,387,RECYCLE EMPTY
47,386,YOU TO
48,378,WEAR A
49,376,THANK YOU
50,354, BILLIONSHIELDS
51,354,BACK TO
52,352,IT WAS
53,351,WITH A
54,347,THE COVID19
55,346,VÍA NYTIMES
56,332,IF YOU
57,320, NROOM
58,320,AND I
59,320,NROOM —
60,317,HAVE A
61,317,STIGMA —
62,308,I HAVE
63,307,I AM
64,307,WE HAVE
65,306,NORTHERN IRELAND
66,305,OF A
67,304,ALL THE
68,301,TO SEE
69,297,THE FIRST
70,292,MASKS4ALL 
71,291,OF MY
72,290,VIEW ARTICLE
73,279,COVID19 PANDEMIC
74,272,IS THE
75,270,I WAS
76,268,OF OUR
77,265,IN IRELAND
78,263,THE BEST
79,252,BY THE
80,251,OF HEALTH
81,246,OUT OF
82,242,FIRST TIME
83,240,AND A
84,240,WITH MY
85,239,COVID 19
86,239,IT IS
87,236,THIS YEAR
88,235,TO COVID19
89,234,HAVE TO
90,234,PUBLIC HEALTH
91,231,FROM CORONAVIRUS
