1,14809, 
2,9091,IN THE
3,8110,OF THE
4,7760,FIGHTING STIGMA
5,5169,SOCIAL DISTANCING
6,5106,TO THE
7,4303,FOR THE
8,4021,ON THE
9,3993,COVID19 
10,3819,DUE TO
11,3678,TO BE
12,3489,THE PANDEMIC
13,3250,WE ARE
14,3233,NEW YORK
15,3076,OF COVID19
16,3066,YOU TO
17,3058, THE
18,2886,AT THE
19,2856,THE CORONAVIRUS
20,2646,WITH THE
21,2544,THE COVID19
22,2499,BECOME A
23,2488,FROM CORONAVIRUS
24,2444,FACE SHIELDS
25,2380,A HERO
26,2377,SHIELDS AND
27,2371,HERO 
28,2368,AND BECOME
29,2362,BOTTLES INTO
30,2362,EMPTY SODA
31,2362,INTO FACE
32,2362,SODA BOTTLES
33,2324,I CHALLENGE
34,2322,CHALLENGE YOU
35,2315,FOR A
36,2306,RECYCLE EMPTY
37,2287,IN A
38,2199,AND THE
39,2185,DURING THE
40,2184,HAVE BEEN
41,2178,THIS IS
42,2112,WILL BE
43,2092,FROM THE
44,2014,HAS BEEN
45,1929,THANK YOU
46,1926,IS A
47,1879,TO GET
48,1819,NORTHERN IRELAND
49,1817,COVID19 PANDEMIC
50,1788, BILLIONSHIELDS
51,1740,STIGMA —
52,1729,ONE OF
53,1718,COVID 19
54,1717,FROM HOME
55,1652,BILLIONSHIELDSCHALLENGE FACESHIELD
56,1648,A PANDEMIC
57,1623,TO COVID19
58,1615,IF YOU
59,1606,VIEW ARTICLE
60,1577,CORONAVIRUS COVID19
61,1564,WE HAVE
62,1533,WITH A
63,1532,IT WAS
64,1531,BACK TO
65,1513,IN IRELAND
66,1492,HAVE A
67,1476,I AM
68,1468,STIGMA CORONAVIRUS
69,1463,CORONAVIRUS 
70,1454,ALL THE
71,1451,THIS PANDEMIC
72,1441,— 
73,1440,TO SEE
74,1436,THE WORLD
75,1429,CORONAVIRUS PANDEMIC
76,1403,OF A
77,1401,A MASK
78,1376,I HAVE
79,1371,THE FIRST
80,1360,IS THE
81,1334,BY THE
82,1314,AND I
83,1302,OF OUR
84,1297, NEW
85,1288,OF HEALTH
86,1279,COVID19 CORONAVIRUS
87,1274,TO HELP
88,1257,PUBLIC HEALTH
89,1246,OF MY
90,1240,VÍA NYTIMES
91,1221, CORONA
92,1215,I WAS
93,1192,OUT OF
94,1190,THE COVID
95,1177,OF COVID
96,1176,WEAR A
97,1172,IT IS
98,1158,UNITED KINGDOM
99,1151,LOCKDOWN 
100,1137,DURING THIS
101,1130,AS A
102,1123,COVID19 CASES
103,1105,DEPARTMENT OF
104,1086,BILLIONSHIELDS 
105,1086,TO GO
106,1082,FOR COVID19
107,1067,THE BEST
108,1061,CORONAVIRUS RECYCLE
109,1060,PANDEMIC 
110,1052,GOING TO
111,1044,ON A
112,1043,BECAUSE OF
113,1040,THIS YEAR
114,1039,THE NEW
115,1034,ABLE TO
116,1025,WITH MY
117,1015,FROM COVID19
118,1015,NEED TO
119,1003,NUMBER OF
120,998,YOU CAN
121,996,AND A
122,992,CORONA VIRUS
123,989,TO A
124,986,COVID 
125,985,A NEW
126,982,DURING COVID19
127,973,TO DO
128,970,HAVE TO
129,969,WORKING FROM
130,962,THE LOCKDOWN
131,960,AT HOME
132,956,FACESHIELD 
133,954, I
134,951,A LITTLE
135,951,IN MY
136,946,IN THIS
137,941,FIRST TIME
138,941,THE LAST
139,937,STIGMA 
140,937,TO COVID
141,936,SAVETHEWORLD FROM
142,936,TO SAVETHEWORLD
143,934,TO HAVE
144,925,A FEW
145,918, NROOM
146,918,NROOM —
147,898, WE
148,890,COVID19 UPDATE
149,890,WAS A
150,881,A LOT
151,879,DRINKING A
152,874,WE WILL
153,870,STIGMABASE —
154,869,THANKS TO
155,865,THE TIME
156,862,TIME TO
157,861,WE CAN
158,858,MORE THAN
159,855,CORONAVIRUS CASES
160,855,WANT TO
161,851,SINCE THE
162,848,DURING LOCKDOWN
163,848,IN NORTHERN
164,846,TO MY
165,832,TO MAKE
166,831,IS HERE
167,830,A GREAT
168,830,YOU HAVE
169,824,IN OUR
170,822,THAT THE
171,822,UPDATE 
172,819,ATX AUSTIN
173,816,AUSTIN ALL512
174,803,BEEN A
175,799,HAD TO
176,796,OF THIS
177,790,TO ALL
178,787,TO WORK
179,784,ALL OF
180,780,NEW CASES
181,780,OF LOCKDOWN
182,779,DURING A
183,778,WITH COVID19
184,776,HAD A
185,776,MENTAL HEALTH
186,773,OF CORONAVIRUS
187,772,COVID19 AND
188,766,ON MY
189,765,HERE I
190,762,TIME OF
191,759,FOR OUR
192,752,AS THE
193,752,AS WE
194,747, —
195,741,LOS ANGELES
196,735,THE CORONA
197,730,YORK NEW
198,727,BE A
199,725,HOW TO
200,724,SO MUCH
201,723,TO KEEP
202,722, COVID19
203,722, DRINKING
204,722,LIKE TO
205,717,AND WE
206,717,THE VIRUS
207,715,ABOUT THE
208,714,2020 
209,712,THE NEXT
210,709,THE DAY
211,706,CHALLENGE IS
212,706,COVID19 IN
213,700, RUSSIAN
214,700,BACK IN
215,700,TO OUR
216,699, BILLIONSHIELDSCHALLENGE
217,694,CORONA 
218,693,BILLIONSHIELDS CHALLENGE
219,693,SAVETHEWORLDTHANKSDOC FROM
220,693,TO SAVETHEWORLDTHANKSDOC
221,691,I HAD
222,691,OVER THE
223,686,PANDEMIC AND
224,681,CORONAVIRUS IN
225,681,YOU ARE
226,678,❤SAVETHEWORLD FROM
227,675,COVID19 COVID19
228,673,THERE IS
229,670,THE HEALTH
230,668,PART OF
231,667,RUSSIAN HTTPSTCOLUNYFGAPTB
232,665,STAY SAFE
233,663,TO TAKE
234,662,SPREAD OF
235,658,CASES OF
236,652,TO WEAR
237,651,THE DEPARTMENT
238,649,THIS WEEK
239,647, HTTPSTCOB5LUV683OV
240,646,FOR MY
241,642,WORK FROM
242,641,BUT I
243,641,IS NOT
244,639,FOR ALL
245,638,FOR YOUR
246,634,CHIEF MEDICAL
247,634,FRIENDS AND
248,632, LONDON
249,629,BEFORE THE
250,629,BOTTLES2SHIELDS 
251,622,THEY ARE
252,617,WAY TO
253,615,WHEN YOU
254,613,THAT WE
255,607,TRYING TO
256,605,CORONA CALIFORNIA
257,601,MEDICAL OFFICER
258,600, IN
259,600,AT A
260,598, LOS
261,598,CASES IN
262,595,THE MOST
263,595,THE SPREAD
264,594,SOME OF
265,592,DURING COVID
266,591,POSITIVE FOR
267,589,LOT OF
268,589,⭐ ⭐
269,587,IN LOCKDOWN
270,587,THE UK
271,583,BILLIONSHIELDS BOTTLES2SHIELDS
272,583,OF US
273,581,7 
274,581,COVID19 LOCKDOWN
275,578,SO I
276,575,THAT I
277,571,I LOVE
278,571,WE WERE
279,569,UP TO
280,566,MY FIRST
281,565,CONTINUE TO
282,562,UTC 7
283,561,POSTED A
284,560,LINK IN
285,560,PANDEMIC HAS
286,559,HEALTH MINISTER
287,557,READY FOR
288,556,THE LATEST
289,551,I CAN
290,550, CORONAVIRUS
291,549,SOCIALDISTANCING 
292,547,FOR THIS
293,545,JUST POSTED
294,544,SINCE LOCKDOWN
295,543,FROM MY
296,540,ACCORDING TO
297,539,HTTPSTCOB5LUV683OV BILLIONSHIELDSCHALLENGE
298,533,COVID19 TESTING
299,533,DAY OF
300,532,ARE YOU
301,531, A
302,531,THIS MORNING
303,531,THIS TIME
304,529,HTTPSTCOLUNYFGAPTB BILLIONSHIELDSCHALLENGE
305,527,HAND SANITIZER
306,527,IS NOW
307,527,ON OUR
308,525, AND
309,523,LONDON UNITED
310,523,THIS COVID19
311,522,AROUND THE
312,521,A BIT
313,519,COVID19 IS
